images,labels
AE00369_103807_00_1_2_2001.jpg,0
AE00483_110000_00_1_1_2001.jpg,1
AE00299_213439_00_2_2_2001.jpg,1
AE00182_134938_00_3_1_2001.jpg,0
AE00305_173423_00_3_3_2001.jpg,1
AE00248_053943_00_4_4_2001.jpg,1
AE00385_034124_00_1_2_2001.jpg,0
AE00499_193417_00_4_4_2001.jpg,0
AE00305_090006_00_2_2_2001.jpg,1
AE00405_170654_00_1_3_2001.jpg,1
AE00554_202617_00_4_3_2001.jpg,1
AE00248_031859_00_2_1_2001.jpg,1
AE00396_055920_00_1_1_2001.jpg,0
AE00191_225159_00_2_1_2001.jpg,1
AE00385_191354_00_1_1_2001.jpg,0
AE00550_184119_00_4_3_2001.jpg,0
AE00405_184933_00_1_4_2001.jpg,1
AE00305_001906_00_3_2_2001.jpg,1
AE00385_223247_00_4_1_2001.jpg,0
AE00453_054354_00_3_1_2001.jpg,0
AE00227_113105_00_2_1_2001.jpg,1
AE00354_091845_00_3_1_2001.jpg,1
AE00299_041514_00_2_1_2001.jpg,0
AE00395_225834_00_4_2_2001.jpg,0
AE00343_213812_00_3_2_2001.jpg,1
AE00402_141602_00_1_1_2001.jpg,0
AE00191_213038_00_2_2_2001.jpg,1
AE00072_003331_00_2_1_2001.jpg,1
AE00408_063130_00_4_1_2001.jpg,0
AE00497_163232_00_1_1_2001.jpg,0
AE00248_003612_00_2_1_2001.jpg,1
AE00367_222507_00_3_3_2001.jpg,1
AE00343_163427_00_3_2_2001.jpg,1
AE00348_002741_00_3_4_2001.jpg,1
AE00354_203828_00_3_2_2001.jpg,1
AE00343_011049_00_2_2_2001.jpg,1
AE00409_101329_00_1_2_2001.jpg,0
AE00449_070743_00_4_3_2001.jpg,1
AE00343_033529_00_2_2_2001.jpg,1
AE00350_150641_00_3_4_2001.jpg,0
AE00018_155408_00_1_4_2001.jpg,0
AE00476_045040_00_2_3_2001.jpg,0
AE00227_143050_00_2_2_2001.jpg,1
AE00370_205009_00_3_1_2001.jpg,0
AE00348_163347_00_3_4_2001.jpg,1
AE00532_082414_00_1_4_2001.jpg,0
AE00343_140455_00_3_3_2001.jpg,1
AE00405_051817_00_2_4_2001.jpg,1
AE00409_054708_00_1_1_2001.jpg,0
AE00227_094555_00_3_2_2001.jpg,1
AE00382_152532_00_1_4_2001.jpg,1
AE00305_022257_00_2_3_2001.jpg,1
AE00227_094555_00_3_1_2001.jpg,1
AE00534_181059_00_1_3_2001.jpg,0
AE00499_214325_00_4_1_2001.jpg,1
AE00483_094954_00_4_3_2001.jpg,0
AE00367_075626_00_3_3_2001.jpg,1
AE00476_181847_00_4_4_2001.jpg,1
AE00182_134938_00_2_3_2001.jpg,1
AE00191_073422_00_2_3_2001.jpg,1
AE00343_003207_00_2_3_2001.jpg,1
AE00348_232121_00_3_2_2001.jpg,1
AE00411_023621_00_1_1_2001.jpg,0
AE00408_000150_00_4_2_2001.jpg,0
AE00402_143834_00_4_2_2001.jpg,0
AE00502_190834_00_1_2_2001.jpg,0
AE00299_090318_00_2_2_2001.jpg,1
AE00305_011404_00_2_2_2001.jpg,1
AE00343_140529_00_2_4_2001.jpg,1
AE00182_175530_00_2_1_2001.jpg,1
AE00427_130944_00_3_1_2001.jpg,0
AE00072_135227_00_3_2_2001.jpg,1
AE00352_181141_00_3_1_2001.jpg,1
AE00191_102554_00_2_1_2001.jpg,1
AE00346_184828_00_3_4_2001.jpg,1
AE00385_100421_00_3_1_2001.jpg,1
AE00227_190313_00_3_1_2001.jpg,1
AE00299_005700_00_3_2_2001.jpg,1
AE00375_164150_00_4_3_2001.jpg,1
AE00352_055204_00_3_4_2001.jpg,1
AE00385_122506_00_3_2_2001.jpg,1
AE00449_130157_00_1_2_2001.jpg,0
AE00461_180255_00_1_3_2001.jpg,1
AE00354_104217_00_1_3_2001.jpg,0
AE00305_012956_00_2_2_2001.jpg,1
AE00466_035552_00_1_4_2001.jpg,0
AE00191_013344_00_2_2_2001.jpg,1
AE00331_050539_00_2_2_2001.jpg,1
AE00462_070836_00_2_1_2001.jpg,1
AE00343_120847_00_2_1_2001.jpg,1
AE00305_233602_00_2_2_2001.jpg,1
AE00072_000926_00_2_2_2001.jpg,1
AE00331_223717_00_3_2_2001.jpg,1
AE00227_023547_00_2_2_2001.jpg,1
AE00389_103546_00_4_2_2001.jpg,1
AE00382_171419_00_2_3_2001.jpg,0
AE00248_133450_00_2_1_2001.jpg,1
AE00456_190716_00_1_1_2001.jpg,0
AE00305_101737_00_2_1_2001.jpg,1
AE00331_014358_00_2_2_2001.jpg,1
AE00072_233212_00_2_3_2001.jpg,1
AE00343_094903_00_3_2_2001.jpg,1
AE00550_203809_00_4_1_2001.jpg,1
AE00191_203539_00_3_1_2001.jpg,1
AE00229_094358_00_3_4_2001.jpg,1
AE00191_212629_00_3_1_2001.jpg,1
AE00466_154543_00_1_1_2001.jpg,0
AE00072_235751_00_2_1_2001.jpg,1
AE00551_171418_00_1_3_2001.jpg,1
AE00305_024621_00_2_4_2001.jpg,1
AE00379_194126_00_3_4_2001.jpg,1
AE00436_160650_00_4_1_2001.jpg,0
AE00343_034016_00_3_2_2001.jpg,1
AE00354_190522_00_3_2_2001.jpg,1
AE00331_161156_00_3_4_2001.jpg,1
AE00343_161350_00_1_3_2001.jpg,0
AE00331_204753_00_2_2_2001.jpg,1
AE00408_154158_00_1_2_2001.jpg,0
AE00191_184806_00_2_1_2001.jpg,1
AE00352_094747_00_4_3_2001.jpg,0
AE00191_221904_00_2_1_2001.jpg,1
AE00305_034852_00_1_3_2001.jpg,0
AE00405_201409_00_4_1_2001.jpg,0
AE00533_011253_00_1_2_2001.jpg,1
AE00018_013125_00_3_3_2001.jpg,1
AE00227_145617_00_3_1_2001.jpg,0
AE00182_044030_00_2_1_2001.jpg,1
AE00466_020525_00_4_1_2001.jpg,1
AE00408_012211_00_2_4_2001.jpg,1
AE00379_115113_00_3_1_2001.jpg,1
AE00385_034450_00_3_3_2001.jpg,1
AE00409_073151_00_2_4_2001.jpg,1
AE00481_154955_00_1_2_2001.jpg,0
AE00299_121320_00_3_2_2001.jpg,1
AE00367_014957_00_3_1_2001.jpg,1
AE00305_004412_00_3_1_2001.jpg,1
AE00389_191139_00_4_3_2001.jpg,0
AE00354_155827_00_4_4_2001.jpg,0
AE00227_065342_00_3_1_2001.jpg,1
AE00481_090532_00_2_4_2001.jpg,0
AE00500_193036_00_1_1_2001.jpg,0
AE00299_173416_00_2_1_2001.jpg,1
AE00359_155153_00_4_2_2001.jpg,0
AE00354_122225_00_3_3_2001.jpg,1
AE00354_104217_00_1_2_2001.jpg,0
AE00484_110920_00_1_1_2001.jpg,0
AE00408_182915_00_1_3_2001.jpg,0
AE00191_020408_00_2_4_2001.jpg,1
AE00385_160732_00_1_1_2001.jpg,0
AE00191_142852_00_2_2_2001.jpg,1
AE00472_174110_00_2_1_2001.jpg,0
AE00405_171113_00_1_1_2001.jpg,0
AE00449_124302_00_1_2_2001.jpg,1
AE00497_233135_00_1_2_2001.jpg,0
AE00427_144843_00_1_3_2001.jpg,0
AE00182_204854_00_3_1_2001.jpg,1
AE00466_220408_00_1_2_2001.jpg,0
AE00409_024526_00_1_1_2001.jpg,0
AE00481_044444_00_4_1_2001.jpg,0
AE00302_135555_00_1_1_2001.jpg,0
AE00346_160059_00_3_4_2001.jpg,1
AE00550_231637_00_1_2_2001.jpg,0
AE00499_024453_00_1_2_2001.jpg,1
AE00352_233847_00_1_3_2001.jpg,0
AE00191_123213_00_2_1_2001.jpg,1
AE00534_183439_00_4_2_2001.jpg,0
AE00343_202118_00_2_2_2001.jpg,1
AE00227_070139_00_2_3_2001.jpg,1
AE00343_044303_00_3_1_2001.jpg,1
AE00481_094921_00_1_1_2001.jpg,0
AE00182_100455_00_3_1_2001.jpg,1
AE00191_105235_00_3_1_2001.jpg,1
AE00427_171131_00_4_3_2001.jpg,0
AE00409_170552_00_1_2_2001.jpg,1
AE00382_215934_00_1_2_2001.jpg,0
AE00182_072415_00_2_3_2001.jpg,1
AE00346_041440_00_4_3_2001.jpg,0
AE00453_032737_00_1_2_2001.jpg,1
AE00343_103033_00_4_3_2001.jpg,0
AE00379_181107_00_3_3_2001.jpg,1
AE00433_172202_00_4_1_2001.jpg,0
AE00343_034908_00_3_2_2001.jpg,1
AE00453_102436_00_1_1_2001.jpg,0
AE00405_141808_00_4_1_2001.jpg,0
AE00450_224601_00_4_2_2001.jpg,0
AE00502_185414_00_1_1_2001.jpg,0
AE00499_193417_00_4_2_2001.jpg,0
AE00072_025217_00_3_4_2001.jpg,1
AE00354_215419_00_1_1_2001.jpg,0
AE00427_220806_00_1_1_2001.jpg,0
AE00309_080919_00_4_3_2001.jpg,1
AE00352_101408_00_1_2_2001.jpg,1
AE00248_221005_00_3_1_2001.jpg,1
AE00481_034227_00_1_1_2001.jpg,0
AE00385_042642_00_3_4_2001.jpg,1
AE00343_154338_00_1_1_2001.jpg,0
AE00352_042100_00_3_2_2001.jpg,1
AE00385_192545_00_3_3_2001.jpg,1
AE00343_172743_00_3_2_2001.jpg,1
AE00389_053127_00_4_4_2001.jpg,1
AE00385_015038_00_3_1_2001.jpg,1
AE00229_051146_00_2_4_2001.jpg,1
AE00305_010415_00_2_2_2001.jpg,1
AE00343_144849_00_3_2_2001.jpg,1
AE00382_173743_00_3_4_2001.jpg,1
AE00389_030421_00_4_1_2001.jpg,0
AE00450_163756_00_3_1_2001.jpg,0
AE00346_221115_00_1_2_2001.jpg,0
AE00450_041344_00_1_2_2001.jpg,0
AE00348_022101_00_1_3_2001.jpg,1
AE00449_062851_00_1_1_2001.jpg,0
AE00248_133450_00_3_4_2001.jpg,1
AE00182_202055_00_2_4_2001.jpg,1
AE00352_141254_00_3_1_2001.jpg,1
AE00427_101713_00_4_1_2001.jpg,1
AE00385_164222_00_3_1_2001.jpg,1
AE00343_101202_00_2_2_2001.jpg,1
AE00408_135745_00_3_4_2001.jpg,0
AE00453_183634_00_1_2_2001.jpg,0
AE00545_213527_00_1_1_2001.jpg,1
AE00343_062308_00_2_3_2001.jpg,1
AE00408_034841_00_4_3_2001.jpg,0
AE00229_160914_00_1_2_2001.jpg,0
AE00449_044325_00_4_3_2001.jpg,1
AE00389_182618_00_1_4_2001.jpg,1
AE00367_125205_00_3_1_2001.jpg,0
AE00352_204906_00_3_1_2001.jpg,1
AE00343_103033_00_4_1_2001.jpg,0
AE00348_160817_00_3_3_2001.jpg,0
AE00367_090210_00_1_1_2001.jpg,0
AE00343_012507_00_2_2_2001.jpg,1
AE00343_145355_00_2_3_2001.jpg,0
AE00191_132035_00_2_3_2001.jpg,1
AE00191_191447_00_4_2_2001.jpg,0
AE00352_234506_00_3_4_2001.jpg,1
AE00229_064754_00_2_1_2001.jpg,1
AE00472_231544_00_4_1_2001.jpg,0
AE00331_191109_00_2_4_2001.jpg,1
AE00191_102500_00_3_2_2001.jpg,1
AE00502_062748_00_2_3_2001.jpg,0
AE00502_070410_00_1_2_2001.jpg,1
AE00385_133859_00_3_2_2001.jpg,1
AE00450_095918_00_4_1_2001.jpg,0
AE00305_210018_00_2_2_2001.jpg,1
AE00354_160758_00_4_1_2001.jpg,0
AE00227_144505_00_3_2_2001.jpg,1
AE00281_162528_00_4_4_2001.jpg,0
AE00348_090659_00_3_1_2001.jpg,1
AE00331_172325_00_1_3_2001.jpg,0
AE00343_145355_00_1_4_2001.jpg,0
AE00182_134938_00_1_1_2001.jpg,0
AE00427_054752_00_4_3_2001.jpg,0
AE00182_222154_00_1_2_2001.jpg,0
AE00354_214212_00_3_4_2001.jpg,1
AE00483_172708_00_1_3_2001.jpg,1
AE00343_173641_00_3_4_2001.jpg,1
AE00182_041631_00_2_4_2001.jpg,1
AE00369_103807_00_4_2_2001.jpg,0
AE00305_093458_00_2_3_2001.jpg,1
AE00182_134938_00_2_4_2001.jpg,0
AE00367_135305_00_3_3_2001.jpg,1
AE00233_052516_00_2_3_2001.jpg,1
AE00382_111652_00_3_1_2001.jpg,1
AE00072_043807_00_2_2_2001.jpg,1
AE00405_030454_00_4_3_2001.jpg,0
AE00531_184411_00_1_1_2001.jpg,0
AE00018_083252_00_2_4_2001.jpg,0
AE00333_113113_00_1_2_2001.jpg,1
AE00346_171340_00_3_1_2001.jpg,1
AE00229_092141_00_3_3_2001.jpg,1
AE00191_032406_00_2_1_2001.jpg,1
AE00248_013535_00_2_4_2001.jpg,1
AE00449_074744_00_2_1_2001.jpg,0
AE00476_042301_00_1_4_2001.jpg,1
AE00472_034336_00_4_3_2001.jpg,0
AE00191_022844_00_3_1_2001.jpg,1
AE00191_012045_00_4_2_2001.jpg,0
AE00379_024310_00_1_1_2001.jpg,0
AE00483_145851_00_4_3_2001.jpg,1
AE00472_050136_00_4_2_2001.jpg,0
AE00022_152339_00_2_2_2001.jpg,1
AE00191_035018_00_1_4_2001.jpg,1
AE00227_044746_00_4_1_2001.jpg,0
AE00385_010039_00_3_1_2001.jpg,1
AE00343_102851_00_4_2_2001.jpg,0
AE00191_032406_00_2_3_2001.jpg,1
AE00229_054708_00_2_2_2001.jpg,1
AE00309_150329_00_2_1_2001.jpg,1
AE00476_235946_00_4_1_2001.jpg,1
AE00343_074333_00_3_1_2001.jpg,1
AE00382_224102_00_4_2_2001.jpg,0
AE00305_094613_00_3_4_2001.jpg,1
AE00450_075049_00_1_1_2001.jpg,1
AE00549_204527_00_1_3_2001.jpg,1
AE00072_154601_00_3_3_2001.jpg,1
AE00343_213917_00_1_2_2001.jpg,0
AE00547_152016_00_1_1_2001.jpg,0
AE00248_085324_00_2_3_2001.jpg,1
AE00227_181809_00_4_1_2001.jpg,0
AE00367_143612_00_3_4_2001.jpg,1
AE00182_172534_00_1_1_2001.jpg,0
AE00547_112434_00_2_2_2001.jpg,0
AE00436_134614_00_4_1_2001.jpg,1
AE00182_074103_00_2_1_2001.jpg,1
AE00343_134455_00_2_1_2001.jpg,1
AE00346_154823_00_3_2_2001.jpg,1
AE00018_041540_00_1_3_2001.jpg,0
AE00331_175943_00_2_2_2001.jpg,1
AE00453_183634_00_1_3_2001.jpg,0
AE00548_233728_00_4_2_2001.jpg,0
AE00500_231432_00_1_1_2001.jpg,1
AE00461_091951_00_1_4_2001.jpg,1
AE00427_145538_00_4_2_2001.jpg,0
AE00343_023836_00_2_3_2001.jpg,1
AE00546_165106_00_1_4_2001.jpg,0
AE00352_233847_00_4_2_2001.jpg,0
AE00248_052042_00_2_2_2001.jpg,1
AE00227_075134_00_2_2_2001.jpg,1
AE00343_085110_00_4_1_2001.jpg,0
AE00281_065057_00_3_2_2001.jpg,1
AE00018_141259_00_2_3_2001.jpg,1
AE00476_225329_00_4_1_2001.jpg,0
AE00343_173641_00_3_3_2001.jpg,1
AE00343_110456_00_2_2_2001.jpg,1
AE00227_123340_00_2_1_2001.jpg,1
AE00411_170920_00_4_3_2001.jpg,0
AE00182_134938_00_2_2_2001.jpg,0
AE00227_015746_00_3_3_2001.jpg,1
AE00547_182739_00_1_1_2001.jpg,0
AE00305_133213_00_2_2_2001.jpg,1
AE00549_132727_00_2_4_2001.jpg,1
AE00550_193419_00_1_1_2001.jpg,0
AE00343_231437_00_2_2_2001.jpg,1
AE00305_142337_00_1_2_2001.jpg,1
AE00541_153504_00_1_3_2001.jpg,1
AE00534_063645_00_1_1_2001.jpg,1
AE00227_231328_00_3_2_2001.jpg,1
AE00483_213231_00_4_2_2001.jpg,0
AE00191_222044_00_2_3_2001.jpg,1
AE00395_161829_00_1_1_2001.jpg,0
AE00379_074226_00_3_4_2001.jpg,1
AE00385_090811_00_3_3_2001.jpg,1
AE00552_132107_00_1_1_2001.jpg,0
AE00191_014027_00_4_1_2001.jpg,1
AE00499_171316_00_1_4_2001.jpg,0
AE00472_022214_00_4_2_2001.jpg,0
AE00554_041522_00_1_4_2001.jpg,1
AE00382_131702_00_1_3_2001.jpg,0
AE00466_101339_00_4_1_2001.jpg,1
AE00343_193425_00_3_4_2001.jpg,1
AE00408_135745_00_1_4_2001.jpg,0
AE00453_073445_00_1_3_2001.jpg,1
AE00385_134552_00_3_3_2001.jpg,1
AE00227_165816_00_2_4_2001.jpg,1
AE00229_061427_00_2_2_2001.jpg,1
AE00405_141808_00_1_1_2001.jpg,0
AE00450_172503_00_1_3_2001.jpg,0
AE00427_160253_00_4_1_2001.jpg,0
AE00072_080136_00_2_1_2001.jpg,1
AE00481_063003_00_1_1_2001.jpg,0
AE00238_134446_00_1_2_2001.jpg,0
AE00395_222418_00_4_3_2001.jpg,0
AE00191_134901_00_2_2_2001.jpg,1
AE00072_135227_00_3_3_2001.jpg,1
AE00182_213735_00_3_1_2001.jpg,0
AE00281_100801_00_2_1_2001.jpg,1
AE00497_151517_00_4_2_2001.jpg,0
AE00072_012458_00_2_4_2001.jpg,1
AE00072_235751_00_2_4_2001.jpg,1
AE00354_034224_00_1_2_2001.jpg,0
AE00191_010526_00_3_3_2001.jpg,1
AE00472_135818_00_4_2_2001.jpg,1
AE00533_162238_00_1_4_2001.jpg,1
AE00305_104749_00_3_3_2001.jpg,1
AE00405_141808_00_3_1_2001.jpg,0
AE00302_094639_00_1_1_2001.jpg,0
AE00379_111517_00_3_4_2001.jpg,1
AE00367_132658_00_3_2_2001.jpg,1
AE00229_025056_00_2_4_2001.jpg,1
AE00354_103234_00_3_4_2001.jpg,1
AE00354_042142_00_3_4_2001.jpg,0
AE00191_170539_00_4_2_2001.jpg,0
AE00352_142942_00_3_4_2001.jpg,1
AE00325_213305_00_3_2_2001.jpg,1
AE00248_123219_00_3_1_2001.jpg,1
AE00191_002848_00_3_4_2001.jpg,1
AE00279_094342_00_4_2_2001.jpg,0
AE00551_052511_00_1_4_2001.jpg,1
AE00550_014542_00_4_1_2001.jpg,0
AE00072_163639_00_2_4_2001.jpg,1
AE00191_212629_00_3_2_2001.jpg,1
AE00382_044407_00_4_4_2001.jpg,0
AE00191_074855_00_3_4_2001.jpg,1
AE00450_161158_00_1_1_2001.jpg,0
AE00182_102208_00_3_1_2001.jpg,1
AE00351_111811_00_3_3_2001.jpg,0
AE00453_124705_00_4_1_2001.jpg,1
AE00385_094950_00_3_3_2001.jpg,1
AE00385_224603_00_3_2_2001.jpg,1
AE00408_080406_00_4_1_2001.jpg,0
AE00531_184411_00_4_4_2001.jpg,0
AE00248_045813_00_2_1_2001.jpg,1
AE00182_072415_00_2_1_2001.jpg,1
AE00402_140013_00_3_1_2001.jpg,0
AE00266_122626_00_2_4_2001.jpg,1
AE00191_214038_00_2_3_2001.jpg,1
AE00389_192852_00_1_2_2001.jpg,0
AE00354_183742_00_1_1_2001.jpg,0
AE00305_142337_00_3_1_2001.jpg,1
AE00352_212125_00_3_4_2001.jpg,1
AE00481_130003_00_4_2_2001.jpg,0
AE00346_095930_00_3_2_2001.jpg,1
AE00354_075253_00_3_1_2001.jpg,1
AE00499_171018_00_2_1_2001.jpg,0
AE00367_220807_00_4_3_2001.jpg,0
AE00546_165106_00_3_4_2001.jpg,1
AE00191_233909_00_2_3_2001.jpg,1
AE00352_193320_00_3_3_2001.jpg,1
AE00389_222237_00_1_1_2001.jpg,1
AE00483_110610_00_3_4_2001.jpg,0
AE00382_025328_00_3_1_2001.jpg,1
AE00462_150911_00_1_1_2001.jpg,0
AE00346_214035_00_1_2_2001.jpg,0
AE00191_173258_00_2_4_2001.jpg,1
AE00449_065843_00_4_2_2001.jpg,1
AE00354_142717_00_3_4_2001.jpg,1
AE00369_120453_00_4_2_2001.jpg,0
AE00370_164758_00_1_1_2001.jpg,0
AE00302_094639_00_4_2_2001.jpg,0
AE00502_041121_00_4_1_2001.jpg,0
AE00133_112615_00_2_1_2001.jpg,1
AE00352_112701_00_1_2_2001.jpg,1
AE00405_155455_00_4_3_2001.jpg,0
AE00552_213904_00_1_2_2001.jpg,1
AE00369_042043_00_1_4_2001.jpg,0
AE00395_145326_00_1_3_2001.jpg,1
AE00500_234059_00_4_2_2001.jpg,0
AE00352_090048_00_2_4_2001.jpg,0
AE00281_230553_00_2_3_2001.jpg,1
AE00382_141907_00_1_3_2001.jpg,0
AE00182_083424_00_2_1_2001.jpg,1
AE00382_101429_00_3_1_2001.jpg,1
AE00364_163021_00_4_2_2001.jpg,1
AE00476_112733_00_1_4_2001.jpg,1
AE00367_045508_00_3_2_2001.jpg,0
AE00409_053038_00_3_1_2001.jpg,0
AE00453_055144_00_4_3_2001.jpg,1
AE00343_210712_00_3_1_2001.jpg,1
AE00299_063358_00_3_3_2001.jpg,1
AE00299_121320_00_2_2_2001.jpg,1
AE00395_181334_00_4_3_2001.jpg,0
AE00405_094106_00_3_3_2001.jpg,0
AE00227_214518_00_2_2_2001.jpg,1
AE00348_005120_00_3_1_2001.jpg,1
AE00182_195445_00_2_4_2001.jpg,1
AE00309_081709_00_2_3_2001.jpg,1
AE00346_034104_00_3_3_2001.jpg,1
AE00022_160258_00_3_2_2001.jpg,0
AE00352_234410_00_3_1_2001.jpg,1
AE00354_205359_00_3_4_2001.jpg,1
AE00456_073941_00_2_1_2001.jpg,0
AE00442_133611_00_4_3_2001.jpg,1
AE00331_023929_00_2_4_2001.jpg,1
AE00248_202200_00_2_2_2001.jpg,1
AE00476_192735_00_4_1_2001.jpg,0
AE00182_175203_00_2_1_2001.jpg,1
AE00552_041432_00_1_2_2001.jpg,1
AE00354_044607_00_1_3_2001.jpg,1
AE00549_131857_00_4_1_2001.jpg,0
AE00281_180756_00_1_4_2001.jpg,0
AE00305_152059_00_4_4_2001.jpg,0
AE00554_192031_00_4_2_2001.jpg,0
AE00546_232938_00_1_1_2001.jpg,0
AE00343_063002_00_2_1_2001.jpg,1
AE00281_091630_00_2_2_2001.jpg,1
AE00354_121441_00_3_2_2001.jpg,1
AE00534_092843_00_1_2_2001.jpg,1
AE00548_233728_00_1_3_2001.jpg,0
AE00348_002741_00_3_3_2001.jpg,1
AE00354_190545_00_4_2_2001.jpg,0
AE00191_231326_00_1_2_2001.jpg,0
AE00302_185308_00_2_1_2001.jpg,1
AE00352_223116_00_1_1_2001.jpg,1
AE00305_023128_00_3_3_2001.jpg,1
AE00499_185941_00_1_2_2001.jpg,0
AE00547_053943_00_3_2_2001.jpg,0
AE00481_173046_00_1_3_2001.jpg,1
AE00182_104853_00_3_4_2001.jpg,1
AE00354_034224_00_4_3_2001.jpg,0
AE00354_220819_00_3_2_2001.jpg,1
AE00450_102220_00_4_4_2001.jpg,0
AE00281_062259_00_2_2_2001.jpg,1
AE00554_000556_00_1_2_2001.jpg,1
AE00191_032233_00_4_1_2001.jpg,0
AE00322_134016_00_2_2_2001.jpg,1
AE00472_211134_00_1_3_2001.jpg,1
AE00472_004929_00_1_2_2001.jpg,0
AE00343_113956_00_2_3_2001.jpg,1
AE00501_133731_00_2_4_2001.jpg,1
AE00352_152023_00_3_1_2001.jpg,1
AE00385_215559_00_1_2_2001.jpg,0
AE00305_121820_00_2_1_2001.jpg,1
AE00385_134955_00_4_4_2001.jpg,0
AE00191_030930_00_2_1_2001.jpg,1
AE00281_045147_00_2_1_2001.jpg,1
AE00305_105715_00_2_1_2001.jpg,1
AE00331_222015_00_2_1_2001.jpg,1
AE00191_012045_00_3_4_2001.jpg,1
AE00548_230040_00_4_1_2001.jpg,0
AE00379_175114_00_1_2_2001.jpg,0
AE00385_065249_00_3_3_2001.jpg,1
AE00382_022801_00_3_2_2001.jpg,1
AE00331_001112_00_2_1_2001.jpg,1
AE00182_105659_00_2_2_2001.jpg,1
AE00427_084116_00_1_1_2001.jpg,0
AE00191_071651_00_1_1_2001.jpg,1
AE00408_182915_00_1_2_2001.jpg,0
AE00227_094405_00_3_2_2001.jpg,1
AE00072_235751_00_2_2_2001.jpg,1
AE00305_001254_00_2_1_2001.jpg,1
AE00354_035157_00_3_2_2001.jpg,1
AE00191_071830_00_3_4_2001.jpg,1
AE00227_113657_00_2_3_2001.jpg,1
AE00379_174042_00_1_2_2001.jpg,1
AE00533_162921_00_2_3_2001.jpg,1
AE00436_100406_00_4_1_2001.jpg,1
AE00182_021232_00_2_4_2001.jpg,1
AE00483_174904_00_3_4_2001.jpg,0
AE00305_022249_00_2_1_2001.jpg,1
AE00305_223705_00_3_2_2001.jpg,1
AE00191_150714_00_1_4_2001.jpg,1
AE00408_165215_00_1_1_2001.jpg,0
AE00272_160924_00_2_1_2001.jpg,1
AE00411_181008_00_1_4_2001.jpg,0
AE00472_233207_00_1_1_2001.jpg,0
AE00497_191034_00_4_3_2001.jpg,0
AE00191_041900_00_2_2_2001.jpg,1
AE00191_152522_00_1_1_2001.jpg,0
AE00352_141851_00_3_1_2001.jpg,0
AE00227_144059_00_2_1_2001.jpg,1
AE00346_131206_00_1_2_2001.jpg,0
AE00254_070930_00_2_4_2001.jpg,1
AE00396_055920_00_1_2_2001.jpg,0
AE00427_051555_00_4_1_2001.jpg,0
AE00191_182225_00_3_3_2001.jpg,1
AE00343_210712_00_3_2_2001.jpg,1
AE00354_145506_00_1_4_2001.jpg,0
AE00018_230309_00_3_1_2001.jpg,1
AE00408_034841_00_3_3_2001.jpg,0
AE00499_024453_00_2_1_2001.jpg,1
AE00305_005019_00_2_3_2001.jpg,1
AE00331_212515_00_3_1_2001.jpg,1
AE00018_175218_00_3_2_2001.jpg,1
AE00299_013710_00_2_1_2001.jpg,1
AE00022_034531_00_2_1_2001.jpg,1
AE00354_032219_00_3_4_2001.jpg,1
AE00331_214743_00_2_4_2001.jpg,1
AE00554_043714_00_2_2_2001.jpg,1
AE00322_172940_00_2_2_2001.jpg,1
AE00427_140310_00_1_2_2001.jpg,0
AE00305_135055_00_2_2_2001.jpg,1
AE00531_120951_00_2_1_2001.jpg,0
AE00299_202809_00_2_2_2001.jpg,1
AE00299_221453_00_2_3_2001.jpg,1
AE00453_190653_00_1_1_2001.jpg,0
AE00449_053518_00_2_4_2001.jpg,0
AE00191_173051_00_2_2_2001.jpg,1
AE00534_132209_00_1_1_2001.jpg,0
AE00402_235910_00_1_2_2001.jpg,0
AE00331_014347_00_2_1_2001.jpg,0
AE00450_102140_00_1_2_2001.jpg,0
AE00485_074216_00_4_3_2001.jpg,0
AE00229_101216_00_2_3_2001.jpg,1
AE00343_215118_00_2_4_2001.jpg,1
AE00450_022755_00_1_1_2001.jpg,0
AE00227_100752_00_2_1_2001.jpg,1
AE00227_083859_00_3_1_2001.jpg,1
AE00266_064331_00_3_1_2001.jpg,1
AE00552_202431_00_1_2_2001.jpg,0
AE00385_000828_00_3_4_2001.jpg,1
AE00191_034338_00_2_2_2001.jpg,1
AE00427_012847_00_1_4_2001.jpg,1
AE00408_024412_00_1_2_2001.jpg,0
AE00553_175713_00_1_4_2001.jpg,1
AE00343_095253_00_3_2_2001.jpg,1
AE00427_202543_00_4_3_2001.jpg,0
AE00346_210112_00_3_1_2001.jpg,1
AE00305_002734_00_2_1_2001.jpg,1
AE00554_054731_00_1_1_2001.jpg,1
AE00367_204321_00_3_3_2001.jpg,1
AE00350_104137_00_3_4_2001.jpg,1
AE00449_222257_00_4_4_2001.jpg,0
AE00385_024148_00_3_1_2001.jpg,1
AE00552_202431_00_4_1_2001.jpg,0
AE00248_161230_00_4_3_2001.jpg,0
AE00472_213057_00_1_1_2001.jpg,0
AE00346_033623_00_3_3_2001.jpg,1
AE00367_164940_00_3_1_2001.jpg,1
AE00191_152501_00_2_3_2001.jpg,1
AE00382_071156_00_3_3_2001.jpg,1
AE00453_154401_00_1_2_2001.jpg,0
AE00472_133012_00_1_1_2001.jpg,0
AE00348_204515_00_3_2_2001.jpg,1
AE00182_234214_00_3_2_2001.jpg,1
AE00191_111307_00_4_4_2001.jpg,1
AE00072_204704_00_2_1_2001.jpg,1
AE00405_080625_00_2_1_2001.jpg,0
AE00409_050952_00_1_2_2001.jpg,0
